Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site	pulse count
2381	Spectrogram 1	1	14411.218600000	14411.505338252	3257.143	3485.714	S1130_048K_LVR_10458035_20250520_021500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_021500.flac	11.2186	3398.438	3257.812	3328.125	3445.312	3468.750	117.188	210.938	0.4615	0.0000	0.3077	0.8462	1.0000	0.1493	0.2773	green	anuran	pulse	LVR	
2385	Spectrogram 1	1	14412.759900000	14413.073519963	3271.429	3485.714	S1130_048K_LVR_10458035_20250520_021500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_021500.flac	12.7599	3398.438	3281.250	3351.562	3468.750	3468.750	117.188	187.500	0.4615	0.0000	0.3077	0.8462	1.0000	0.1493	0.2773	green	anuran	pulse	LVR	
2386	Spectrogram 1	1	14414.462400000	14414.722256540	3314.286	3485.714	S1130_048K_LVR_10458035_20250520_021500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_021500.flac	14.4624	3421.875	3328.125	3375.000	3468.750	3468.750	93.750	140.625	0.5000	0.0000	0.3333	0.8333	1.0000	0.1280	0.2560	green	anuran	pulse	LVR	
2387	Spectrogram 1	1	14415.887100000	14416.191759392	3314.286	3514.286	S1130_048K_LVR_10458035_20250520_021500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_021500.flac	15.8871	3468.750	3328.125	3398.438	3492.188	3492.188	93.750	164.062	0.3846	0.0000	0.2308	0.6154	1.0000	0.1067	0.2773	green	anuran	pulse	LVR	
2393	Spectrogram 1	1	14427.509000000	14427.804698822	3314.286	3542.857	S1130_048K_LVR_10458035_20250520_021500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_021500.flac	27.5090	3492.188	3351.562	3468.750	3515.625	3539.062	46.875	187.500	0.3077	0.0000	0.0769	0.5385	0.9231	0.1280	0.2560	green	anuran	pulse	LVR	
2401	Spectrogram 1	1	14428.799300000	14429.157722815	3314.286	3485.714	S1130_048K_LVR_10458035_20250520_021500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_021500.flac	28.7993	3421.875	3328.125	3375.000	3468.750	3468.750	93.750	140.625	0.6250	0.0625	0.3125	0.9375	1.0000	0.2133	0.3200	green	anuran	pulse	LVR	
2406	Spectrogram 1	1	14436.971300000	14437.240117111	3314.286	3485.714	S1130_048K_LVR_10458035_20250520_021500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_021500.flac	36.9713	3421.875	3328.125	3375.000	3468.750	3468.750	93.750	140.625	0.5455	0.0000	0.3636	0.8182	1.0000	0.1067	0.2347	green	anuran	pulse	LVR	
2418	Spectrogram 1	1	14454.614700000	14454.892477681	3242.857	3514.286	S1130_048K_LVR_10458035_20250520_021500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_021500.flac	54.6147	3468.750	3281.250	3375.000	3492.188	3492.188	117.188	210.938	0.4167	0.0000	0.2500	0.6667	1.0000	0.1067	0.2560	green	anuran	pulse	LVR	
2419	Spectrogram 1	1	14455.949800000	14456.290301673	3257.143	3557.143	S1130_048K_LVR_10458035_20250520_021500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_021500.flac	55.9498	3492.188	3281.250	3421.875	3515.625	3539.062	93.750	257.812	0.2667	0.0000	0.1333	0.6000	0.9333	0.1493	0.2987	green	anuran	pulse	LVR	
2454	Spectrogram 1	1	15000.483900000	15000.734795970	3311.355	3589.744	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	0.4839	3468.750	3351.562	3445.312	3492.188	3585.938	46.875	234.375	0.5455	0.0909	0.3636	0.7273	1.0000	0.0853	0.2133	green	anuran	pulse	LVR	
2455	Spectrogram 1	1	15001.836900000	15002.132598822	3311.355	3560.440	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	1.8369	3468.750	3351.562	3445.312	3492.188	3539.062	46.875	187.500	0.5000	0.0833	0.3333	0.6667	0.9167	0.0853	0.2133	green	anuran	pulse	LVR	
2456	Spectrogram 1	1	15003.279600000	15003.575298822	3282.051	3589.744	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	3.2796	3468.750	3328.125	3445.312	3492.188	3585.938	46.875	257.812	0.4615	0.0769	0.3846	0.6923	0.9231	0.0853	0.2347	green	anuran	pulse	LVR	
2457	Spectrogram 1	1	15005.134400000	15005.412177682	3296.703	3575.092	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	5.1344	3468.750	3328.125	3445.312	3492.188	3562.500	46.875	234.375	0.5000	0.0833	0.3333	0.6667	0.9167	0.0853	0.2133	green	anuran	pulse	LVR	
2458	Spectrogram 1	1	15006.953400000	15007.258059392	3296.703	3589.744	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	6.9534	3468.750	3328.125	3445.312	3492.188	3585.938	46.875	257.812	0.5000	0.0714	0.3571	0.6429	0.9286	0.0853	0.2560	green	anuran	pulse	LVR	
2464	Spectrogram 1	1	15015.985700000	15016.272438252	3311.355	3545.788	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	15.9857	3468.750	3351.562	3445.312	3492.188	3539.062	46.875	187.500	0.5000	0.0833	0.3333	0.6667	0.9167	0.0853	0.2133	green	anuran	pulse	LVR	
2465	Spectrogram 1	1	15017.464100000	15017.768759393	3311.355	3560.440	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	17.4641	3468.750	3328.125	3445.312	3492.188	3539.062	46.875	210.938	0.4615	0.0769	0.3077	0.6154	0.9231	0.0853	0.2347	green	anuran	pulse	LVR	
2468	Spectrogram 1	1	15018.736600000	15019.041259392	3282.051	3545.788	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	18.7366	3468.750	3304.688	3421.875	3492.188	3539.062	70.312	234.375	0.4615	0.0000	0.3077	0.6154	0.9231	0.0853	0.2560	green	anuran	pulse	LVR	
2470	Spectrogram 1	1	15019.993300000	15020.306919963	3296.703	3545.788	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	19.9933	3468.750	3304.688	3421.875	3492.188	3539.062	70.312	234.375	0.4615	0.0000	0.3077	0.6154	0.9231	0.0853	0.2560	green	anuran	pulse	LVR	
2471	Spectrogram 1	1	15021.265700000	15021.543477682	3340.659	3560.440	S1130_048K_LVR_10458035_20250520_023000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_023000.flac	21.2657	3468.750	3351.562	3445.312	3492.188	3539.062	46.875	187.500	0.5000	0.0833	0.3333	0.6667	0.9167	0.0853	0.2133	green	anuran	pulse	LVR	
